time,open,high,low,close,volume,volume ma,rsi,histogram,macd,signal
1346160600,24.106308,24.146408,23.952587,24.099978,267377528,371663701.2,73.2242618089709,0.113681592257747,0.658583311029474,0.544901718771728
1346247000,24.116047,24.202473,24.021408,24.052335,202804536,362578961.8,72.079662319839,0.0935133178316264,0.661793366061261,0.568280048229634
1346333400,23.951401,23.984046,23.673299,23.709545,302691444,361101079.6,64.2926062184188,0.048913153796915,0.629421490475778,0.580508336678863
1346419800,23.830333,23.878551,23.473191,23.758547,338318764,360771281.2,64.8767577299954,0.0162293361477065,0.600795006863496,0.58456567071579
1346765400,23.777119,24.112115,23.732119,24.106046,367890824,364049804.4,68.7775974584432,0.0117401845402016,0.599240901391042,0.58750071685084
1346851800,24.127478,24.155337,23.914265,23.936761,336362264,366342406.2,64.9908583690791,-0.00784847370228747,0.577690124722981,0.585538598425268
1346938200,24.041759,24.22462,23.957121,24.152477,391383072,373676330.2,67.4501810928265,-0.0112865876971187,0.57143036380387,0.582716951500989
1347024600,24.216049,24.374261,24.134619,24.301402,329664880,379069047.4,69.0658139847721,-0.00865834299637602,0.571894022755519,0.580552365751895
1347283800,24.30176,24.403191,23.646408,23.669262,487996132,393715836.8,56.2931854720762,-0.0521916085949778,0.515312855008173,0.56750446360315
1347370200,23.753909,23.932122,23.446405,23.59248,503940020,404971328.6,54.9635794124325,-0.0868153234584386,0.458985309280102,0.545800632738541
1347456600,23.816051,23.924973,23.428548,23.921049,712218568,423573875.2,59.3844825586142,-0.0879732486524263,0.435834071923008,0.523807320575434
1347543000,24.191766,24.482118,24.098905,24.392118,598359252,440616369.4,64.7300584186844,-0.0588002389467688,0.450307021891973,0.509107260838742
1347629400,24.641228,24.892117,24.567472,24.688548,600473816,457901206.8,67.6182447278096,-0.0231567195815806,0.480161361361766,0.503318080943347
1347888600,24.976764,24.992834,24.807479,24.992154,398030336,455664720,70.3007400407619,0.0151846321039597,0.522298871073296,0.507114238969337
1347975000,24.995685,25.083192,24.872115,25.068186,373503096,443670705,70.9497614696639,0.0386491659370192,0.555425696390611,0.516776530453591
1348061400,25.009261,25.142475,24.98462,25.074978,326860284,419378421,71.0107063162931,0.0470523246053396,0.575591936210266,0.528539611604926
1348147800,24.969972,25.00212,24.772122,24.953545,336568092,407940663,68.2537033289026,0.037284535936269,0.575145281525263,0.537860745588994
1348234200,25.086043,25.181049,24.977183,25.003367,571588984,415514179,68.7891159335755,0.0274837081462179,0.572215380771766,0.544731672625548
1348493400,24.530694,24.825694,24.392833,24.671048,639745532,425634609.8,61.3559946376779,-0.0062740391361269,0.536889123705389,0.543163162841516
1348579800,24.58069,24.742119,24.03569,24.054977,518762116,430226977,50.4684131505286,-0.0713719724783035,0.453948197243637,0.52532016972194
1348666200,23.883547,24.024617,23.61426,23.756402,576704256,445693313.4,46.1904776772233,-0.132276261893657,0.35997484235487,0.492251104248526
1348752600,23.724621,24.363187,23.583909,24.332835,594088912,465257532.2,54.2527845161484,-0.13121690230998,0.328229976361051,0.459446878671031
1348839000,24.241047,24.325337,23.812476,23.825154,535108756,476878397.8,47.5022096786782,-0.160262014278169,0.25911936082332,0.419381375101489
1349098200,23.969973,24.169619,23.446405,23.549615,543584028,487141661,44.2817328299285,-0.191473403368219,0.180039620891215,0.371513024259434
1349184600,23.63605,23.798194,23.237473,23.618193,627991344,500146687,45.2761518423142,-0.200009270762713,0.121501435806042,0.321510706568756
1349271000,23.74498,23.99498,23.665329,23.980331,424279272,504542537.4,50.3185806909,-0.174694921206515,0.103142055060612,0.277836976267127
1349357400,23.97319,24.080333,23.769621,23.814264,370755592,503511163.4,48.1285034503709,-0.162801575541248,0.0743350068405668,0.237136582381815
1349443800,23.757117,23.785691,23.259978,23.306766,594005136,516728176.2,42.0983082428273,-0.181361994992255,0.010434088641496,0.191796083633751
1349703000,23.10283,23.127122,22.718195,22.79176,637979964,524227367.8,37.0281279132778,-0.218103058921009,-0.0808327400175095,0.137270318903499
1349789400,22.808902,22.87462,22.269622,22.708909,838596356,540960184.6,36.2713087199936,-0.236237147811808,-0.158026115861261,0.0782110319505469
1349875800,22.847834,23.034976,22.749977,22.889617,510356284,530867070.4,39.1907153158009,-0.224399974417166,-0.202288936070911,0.0221110383462554
1349962200,23.089263,23.114261,22.432124,22.432124,546080736,528253144.6,34.8393870492644,-0.234614962584145,-0.271157664883926,-0.036542702299781
1350048600,22.484265,22.692116,22.332122,22.489767,460015092,521230208.4,35.8064985062068,-0.224706820811576,-0.31742622831425,-0.0927194075026748
1350307800,22.58391,22.683187,22.280338,22.669978,432500248,522953704,38.8615946287456,-0.194371136489902,-0.335683328115053,-0.14131219162515
1350394200,22.691767,23.224979,22.535692,23.206851,549771812,531767139.8,46.9602065417069,-0.129617764195368,-0.30333439686936,-0.173716632673992
1350480600,23.17391,23.313907,22.999977,23.021889,389310960,534889673.6,44.7603923552083,-0.0924569288946583,-0.289287793792315,-0.196830864897657
1350567000,22.84248,22.930693,22.499978,22.594259,476622300,541892384,40.0850948534595,-0.0898143704174764,-0.309098827919502,-0.219284457502026
1350653400,22.537479,22.563192,21.772125,21.779981,744084840,550517176.8,33.0137845031959,-0.133415993367141,-0.386054449210953,-0.252638455843811
1350912600,21.872118,22.692116,21.812836,22.643907,546729888,545866394.6,44.2506529031533,-0.0963137634875696,-0.373030660203273,-0.276716896715704
1350999000,22.535692,22.63926,21.846405,21.905531,707145408,555285559.2,38.3321868623062,-0.112608534168005,-0.41747756442571,-0.304869030257705
1351085400,22.194261,22.376765,21.808546,22.029624,558527532,554376723,39.7897071609439,-0.106219897199856,-0.437643901757525,-0.331424004557669
1351171800,22.142835,22.214264,21.626766,21.769196,656326032,557488579,37.772030938871,-0.110245777951837,-0.469231226997465,-0.358985449045628
1351258200,21.765333,21.92855,21.107122,21.571407,1018424184,581654350.4,36.267844661295,-0.116339486254331,-0.504409806863542,-0.388070320609211
1351690200,21.245689,21.498549,20.989263,21.26141,510002364,579975267.2,33.9836094134035,-0.13030551774584,-0.550952217791512,-0.420646700045671
1351776600,21.364978,21.535693,21.220333,21.304971,361448104,566648105.2,34.6068793486663,-0.125613408234339,-0.577663460338595,-0.452050052104256
1351863000,21.281761,21.31962,20.526765,20.599981,599373076,575402795.4,29.7169901164142,-0.156957183246373,-0.648246531162222,-0.491289347915849
1352125800,20.839797,20.991765,20.628554,20.879304,529285200,583329275.8,33.7134063028667,-0.146070166772253,-0.673877056381166,-0.527806889608912
1352212200,21.079621,21.097836,20.717482,20.816037,374916536,572374845.8,33.2521992305266,-0.130814793724774,-0.69132538176488,-0.560510588040106
1352298600,20.494085,20.519267,19.848194,19.928621,793649368,580158316,27.557532112198,-0.165918241711359,-0.767908390179304,-0.601990148467946
1352385000,20.022476,20.079622,19.117482,19.205338,1056146272,591035811.8,23.956427706173,-0.219892696510396,-0.87685601910594,-0.656963322595544
1352471400,19.300692,19.817119,19.061408,19.53784,929906912,612013343.2,28.5770839092778,-0.2149867905494,-0.925696810782295,-0.710710020232895
1352730600,19.791048,19.803552,19.237477,19.386769,515802624,610499437.6,27.7519836893996,-0.203803491625547,-0.965464384764829,-0.761660893139281
1352817000,19.246763,19.65998,19.155699,19.389193,533211028,614159234.4,27.7880112032502,-0.179011689724681,-0.985425505295133,-0.806413815570452
1352903400,19.482123,19.551764,19.149264,19.174262,477168412,616392642.6,26.5249786706919,-0.160453053488356,-1.0069801324309,-0.846527078942541
1352989800,19.197482,19.267838,18.664986,18.772128,789910356,628399569.8,24.2995591925845,-0.158355272266723,-1.04447116927594,-0.886115897009221
1353076200,18.757122,18.928553,18.062482,18.845623,1266892400,672278641.8,25.5293010492668,-0.135970349905194,-1.05607883439071,-0.92010848448552
1353335400,19.311042,20.267837,19.281405,20.204622,823172596,689606156.6,43.7315967216943,-0.019695529084266,-0.944727895840853,-0.925032366756586
1353421800,20.425334,20.426764,19.806412,20.032599,642752064,684539517.8,42.3214844548223,0.0516709857002786,-0.860443634631238,-0.912114620331517
1353508200,20.151766,20.263198,19.878555,20.060692,373227352,675864391,42.6467310937981,0.103801860631264,-0.782362294542438,-0.886164155173701
1353681000,20.256048,20.428551,20.092841,20.410694,272826588,654148450,46.6807667149175,0.161450317456785,-0.68435125835272,-0.845801575809505
1353940200,20.567833,21.071408,20.489621,21.054623,630578548,657751000.8,53.2024118752172,0.23792481689553,-0.548395554690092,-0.786320371585622
1354026600,21.055338,21.086405,20.71784,20.88498,533314516,651600425,51.4180953493404,0.269727652322082,-0.44916080618302,-0.718888458505102
1354113000,20.616766,20.921409,20.437837,20.819263,521060360,626732233.8,50.7086014289789,0.277881547644966,-0.371536523948894,-0.64941807159386
1354199400,21.079089,21.223193,20.901765,21.048554,514698752,626967053.2,53.1382590264933,0.288978677911254,-0.288194724204793,-0.577173402116047
1354285800,20.956766,21.014261,20.809977,20.902837,391300276,628459661.8,51.4041360425657,0.276748065580166,-0.231238320140839,-0.507986385721005
1354545000,21.201761,21.235339,20.910693,20.935334,364276752,616704845.6,51.782055280272,0.261279661348807,-0.181386809034997,-0.442666470383804
1354631400,20.778552,20.778552,20.43319,20.565889,557929900,618137080.6,47.2804018422334,0.218346242561087,-0.169733667182445,-0.388079909743532
1354717800,20.318191,20.330337,19.241767,19.242561,1044638484,651623178,35.4068130708916,0.0990766856230753,-0.264234052714688,-0.363310738337763
1354804200,18.890693,19.761054,18.522477,19.544423,1177208536,670801136.4,39.1601260198296,0.0417034366796375,-0.311181442488216,-0.352884879167854
1354890600,19.764262,19.82855,18.928553,19.044624,787768016,657382223.6,35.483678880184,-0.025121987790802,-0.384287363906356,-0.359165376115554
1355149800,18.749981,19.232481,18.627841,18.922153,630483124,642411034.2,34.6258372983896,-0.0702313040431573,-0.446954506169501,-0.376723202126343
1355236200,19.277481,19.627125,19.191771,19.335264,592344400,646238123,39.9035467056755,-0.0650250161067467,-0.458004472259777,-0.39297945615303
1355322600,19.563195,19.571409,19.152482,19.249981,487132836,643934213.4,39.1999795324089,-0.06021294003249,-0.468245631193643,-0.408032691161153
1355409000,18.96962,19.201405,18.778554,18.917479,625258992,651338742.4,36.4980141463112,-0.071539906856848,-0.497457574732213,-0.425917667875365
1355495400,18.38391,18.504699,18.056413,18.206909,1009578864,662322167.8,31.5009504266734,-0.116353097392436,-0.57135903961591,-0.455005942223474
1355754600,18.176051,18.57141,17.901053,18.529627,758945012,636924798.4,35.8000856533462,-0.113598404260508,-0.597003947549108,-0.483405543288601
1355841000,18.749981,19.103549,18.580339,19.067835,625668912,627049614.2,42.3037186500496,-0.0671625066367457,-0.567358676584533,-0.500196169947787
1355927400,18.981051,19.060693,18.767838,18.796769,449362172,617380119.6,40.1003877226701,-0.0472752218983495,-0.559290197320724,-0.512014975422374
1356013800,18.928553,18.935694,18.531406,18.633204,481687840,622803144,38.787601165396,-0.0381024052410027,-0.559642981973628,-0.521540576732625
1356100200,18.302481,18.559621,18.222839,18.547484,596518868,638987758,38.0839395132295,-0.0310713346809031,-0.560379745083754,-0.529308410402851
1356359400,18.583914,18.723196,18.525337,18.577409,175748080,616246234.6,38.5033690073858,-0.0183002378300789,-0.55218370769045,-0.533883469860371
1356532200,18.535696,18.552123,18.254272,18.321393,302436392,604702328.4,36.2414411849494,-0.0208072623690866,-0.559892547821729,-0.539085285452642
1356618600,18.340697,18.437482,18.02355,18.394984,455119116,601405266.2,37.3802057051284,-0.0116767223620831,-0.553681188405246,-0.542004466043163
1356705000,18.224626,18.374267,18.147129,18.199593,354277352,593384196.2,35.5639779718695,-0.0128698095861811,-0.558091728025889,-0.545221918439708
1356964200,18.233197,19.121406,18.178553,19.006154,659491600,606793762.4,47.0096814937038,0.0435005660437073,-0.490846210885074,-0.534346776928782
1357137000,19.779268,19.821409,19.343905,19.608196,560500080,616604928.8,53.6306168018751,0.119844505387135,-0.384541145194863,-0.504385650581998
1357223400,19.567119,19.631049,19.321409,19.36055,352964208,606356644.2,50.8178832305506,0.150207159057484,-0.316626701760143,-0.466833860817627
1357309800,19.177305,19.236762,18.779574,18.82141,594328144,583841127.2,45.2534330714766,0.131213154600036,-0.302817417567582,-0.434030572167618
1357569000,18.642839,18.903554,18.39998,18.710692,484153188,549188359.8,44.1834746210233,0.109320879972279,-0.29737947220227,-0.406700352174548
1357655400,18.900337,18.996049,18.616053,18.761055,458707516,532735334.8,44.8225543121154,0.0967903036684661,-0.285712472588965,-0.382502776257432
1357741800,18.660696,18.750173,18.428196,18.467842,407600240,521591190.6,41.8203761198642,0.068637509678967,-0.296705889158723,-0.36534339883769
1357828200,18.876769,18.882837,18.411411,18.696767,601141784,522031059.8,44.9221594188515,0.0653340168598722,-0.28367587776285,-0.349009894622722
1357914600,18.607124,18.761412,18.536411,18.582126,350755368,515212186.4,43.666644744444,0.0557042702284466,-0.279379556837164,-0.33508382706561
1358173800,17.952837,18.124982,17.803911,17.919625,734178204,520658147,37.1967474034904,0.00752405089936614,-0.325678763441402,-0.333202814340769
1358260200,17.796413,17.821053,17.26355,17.354266,876772716,514017839.6,32.7388195256885,-0.0561109444939522,-0.403341494958209,-0.347230550464257
1358346600,17.665693,18.194265,17.589268,18.074628,690801008,510610639.4,42.2379121721419,-0.0439172437713213,-0.402127105178408,-0.358209861407087
1358433000,18.225341,18.241053,17.929626,17.952837,453650768,502009732.2,41.1790414126236,-0.0384789400651268,-0.406308536488496,-0.367829596423369
1358519400,17.804129,17.93641,17.72855,17.857125,473149400,503199093.6,40.3235123928516,-0.0358078710590982,-0.412589435247241,-0.376781564188143
1358865000,18.019984,18.138549,17.736764,18.027483,461545124,502191957.8,42.6090215552677,-0.0179496938106207,-0.399218681451419,-0.381268987640798
1358951400,18.17177,18.392481,18.027483,18.357299,861504412,515441235,46.8528114944062,0.018708461520524,-0.357883410740143,-0.376591872260667
1359037800,16.428555,16.633197,16.080341,16.08927,1460853300,579696496,30.2742903359231,-0.100602641407944,-0.502345174020597,-0.401742532612653
1359124200,16.131767,16.293912,15.535699,15.70998,1207975412,624973447,28.4606058240754,-0.190653564308216,-0.640059487997924,-0.449405923689707
1359383400,15.63659,16.186054,15.566417,16.065344,785516368,641493309.6,32.5384516126518,-0.210325715017566,-0.712313067461665,-0.501987352444099
1359469800,16.374984,16.435696,16.147131,16.36677,571072440,652333064,35.8772459700066,-0.187817390436122,-0.736759090489251,-0.548941700053129
1359556200,16.321412,16.521416,16.232127,16.315344,417153712,640216169.6,35.5539443559769,-0.162141201170844,-0.751618201516685,-0.58947700034584
1359642600,16.320697,16.402842,16.249269,16.267483,319333204,628157825.8,35.2357038675051,-0.135228381395883,-0.758512477090694,-0.623284095694811
1359729000,16.396773,16.409983,16.012488,16.200702,539468696,637483050.2,34.7680720147477,-0.109850497423235,-0.760597217473855,-0.65074672005062
1359988200,16.211052,16.283553,15.785699,15.796981,477115548,631622420.4,32.0028916700798,-0.108017384230266,-0.785768450338452,-0.677751066108186
1360074600,15.858914,16.419269,15.793555,16.351555,573346940,636082108,39.1608451696839,-0.0596354304301656,-0.752295354145893,-0.692659923715728
1360161000,16.302483,16.660698,16.163558,16.333916,593704528,642831958.6,39.0201476388931,-0.0209952027611416,-0.718903927167155,-0.697908724406013
1360247400,16.544626,16.785698,16.218559,16.722125,704581056,657680999.4,43.8054048765228,0.03546163865222,-0.653581676090738,-0.689043314742958
1360333800,16.928555,17.100342,16.723198,16.963554,633156344,659281727.4,46.6113328476993,0.0906780465351696,-0.575695756573996,-0.666373803109166
1360593000,17.01784,17.319266,16.901769,17.140338,517434692,667615693.6,48.6338723054569,0.137890272882611,-0.494010962005902,-0.631901234888513
1360679400,17.12534,17.227836,16.705123,16.710694,609051680,661359367.4,44.2467496587944,0.138595592332868,-0.458656744472428,-0.597252336805296
1360765800,16.686053,16.915693,16.543554,16.678912,475205272,641280995.2,43.9310532102513,0.135189045489303,-0.428266029943668,-0.56345507543297
1360852200,16.589984,16.844265,16.572127,16.663915,355506412,624516265.4,43.772346240176,0.130146893634026,-0.400771458390437,-0.530918352024464
1360938600,16.74463,16.791409,16.425695,16.434266,391925152,621429984.6,41.3112019992968,0.110348673905968,-0.392982509642003,-0.503331183547972
1361284200,16.467844,16.526054,16.208916,16.428198,435777340,619561381.6,41.2452122495933,0.0963564022458862,-0.382885680740614,-0.4792420829865
1361370600,16.346053,16.346053,16.028557,16.030345,476300188,620299134.8,37.0646880014801,0.0615142652060382,-0.402349251478952,-0.463863516684991
1361457000,15.928556,16.041767,15.814987,15.9307,447181108,599582969.6,36.0783595874156,0.0343210533109803,-0.420962200046265,-0.455283253357246
1361543400,16.044627,16.128559,15.949988,16.100343,330654960,543073052.6,39.0519825045257,0.0304546590457629,-0.417214929550042,-0.447669588595805
1361802600,16.208916,16.254274,15.806058,15.814272,372578228,501303193.4,36.009825825049,0.0122597297543566,-0.432344926402859,-0.444604656157216
1361889000,15.850701,16.126414,15.630695,16.034626,501496628,487102206.4,39.8939110365654,0.0183286785524003,-0.421693807966715,-0.440022486519115
1361975400,16.015339,16.158553,15.737481,15.877487,587348296,487915999.2,38.1170929824945,0.0151551156095734,-0.421078592007149,-0.436233707616722
1362061800,15.858914,15.995345,15.764266,15.764266,322515268,483184077,36.8437997199774,0.00912309136380418,-0.424829843411967,-0.433952934775771
1362148200,15.642842,15.649268,15.356413,15.373912,552447720,494839802.8,32.7783208975326,-0.0160911263680504,-0.454066842735834,-0.437975716367784
1362407400,15.278558,15.29284,14.964271,15.001772,582738372,497003286.6,29.44283355607,-0.0508075505374498,-0.501485154539596,-0.450677604002146
1362493800,15.052841,15.542482,15.026771,15.397986,638428860,505068952.2,36.8149939076036,-0.0405095233424978,-0.501314508180268,-0.460804984837771
1362580200,15.518199,15.544627,15.158197,15.202203,460249592,499414084.8,34.8758574109347,-0.0402246858385875,-0.511085842136005,-0.470861156297417
1362666600,15.160699,15.428913,15.037844,15.377914,468471744,493152445.6,38.0306391552361,-0.0224312939000068,-0.498900273672426,-0.476468979772419
1362753000,15.349986,15.551053,15.307489,15.418555,391596348,477503210.2,38.7694707052301,-0.00316536464211564,-0.480425685575064,-0.477260320932948
1363008600,15.348199,15.678913,15.183552,15.638203,474234008,469557093.4,42.7427273993791,0.0274445936859088,-0.442954578825562,-0.470399172511471
1363095000,15.557131,15.674266,15.270344,15.301054,465910412,466980879.4,38.6020767853625,0.0279641095274502,-0.435444035602158,-0.463408145129608
1363181400,15.301769,15.517842,15.191417,15.298203,405817200,456819155.4,38.5680521025265,0.030866666605082,-0.424824811873256,-0.455691478478338
1363267800,15.458202,15.522838,15.373197,15.446413,303875340,448252658.8,41.4568963751501,0.0446807196611403,-0.399840578901912,-0.444521298563053
1363354200,15.640339,15.865341,15.616056,15.844981,643959872,462675331.8,48.4741135909442,0.0804851577978051,-0.343914851315796,-0.424400009113601
1363613400,15.766054,16.337839,15.757125,16.275697,606197020,473388925.2,54.7818715701348,0.130063983768604,-0.261820029402847,-0.39188401317145
1363699800,16.410698,16.463197,16.017841,16.231769,526773708,477938743.6,54.0550613533381,0.155090211843766,-0.198021248366743,-0.353111460210509
1363786200,16.336409,16.343908,16.056773,16.145701,308660940,469556781.2,52.5830376836602,0.160372672673636,-0.152645619368464,-0.3130182920421
1363872600,16.079269,16.356412,16.074987,16.168912,383253992,466360425.4,52.9551102991493,0.159611616092185,-0.113503771926869,-0.273115388019054
1363959000,16.234987,16.503558,16.182488,16.496766,395104780,469582916.4,57.9716849214009,0.174180313122515,-0.0553899966159097,-0.229570309738425
1364218200,16.596053,16.78391,16.492127,16.556415,501134196,476010714.8,58.8318145566483,0.180080478867192,-0.00446971115443517,-0.184550190021627
1364304600,16.622838,16.637121,16.447485,16.469126,294293956,465650581.2,56.9936292959615,0.170450400977568,0.0285128112003328,-0.141937589777235
1364391000,16.302125,16.314271,16.097483,16.145701,331409532,452853643,50.6756898727974,0.136132953039054,0.0282286015215831,-0.107904351517471
1364477400,16.064986,16.13638,15.772131,15.809267,442982756,458877017.4,45.077817405627,0.0870004386301209,0.00084619677017983,-0.0861542418599411
1364823000,15.782124,15.846341,15.276413,15.318196,389730316,450741147.2,38.408521168609,0.0210908714882198,-0.0597906524996663,-0.0808815239878861
1364909400,15.271417,15.647838,15.228553,15.349699,529773520,448092904.6,39.0317011792272,-0.0185777573717243,-0.104103720702541,-0.0855259633308172
1364995800,15.40606,15.617128,15.368201,15.428199,363215268,434332225,40.6433293226657,-0.0366779982004695,-0.131373461081404,-0.0946954628809346
1365082200,15.491413,15.535699,15.187485,15.275698,358658908,429252690.8,38.5134225328385,-0.0549690943093485,-0.16340683076762,-0.108437736458272
1365168600,15.160699,15.176769,14.988554,15.114269,383694320,425013819.6,36.3423332829592,-0.0728654437452298,-0.199519541139809,-0.126654097394579
1365427800,15.173203,15.267842,15.088913,15.221769,301059240,420486964.2,38.8158567600817,-0.0722477218059671,-0.216963749652038,-0.144716027846071
1365514200,15.227132,15.303556,15.098199,15.24927,306752764,412112902,39.4639007080544,-0.0649988027262681,-0.225964531253906,-0.160965728527638
1365600600,15.289274,15.609272,15.214628,15.560339,375927392,407613751,46.3817506392212,-0.0357287853502408,-0.205626710215439,-0.169897924865198
1365687000,15.489983,15.642484,15.399983,15.511773,328616756,403753728.8,45.5073735684954,-0.0170603852569672,-0.191223406436407,-0.17416302117944
1365773400,15.505338,15.505338,15.324631,15.349986,238725380,400496230.8,42.6246162983932,-0.0132021175161616,-0.190665668074642,-0.17746355055848
1366032600,15.249985,15.281767,14.983915,14.994631,317519112,384174192.8,37.0700187015831,-0.0311517778379224,-0.216403272855883,-0.185251495017961
1366119000,15.056059,15.23606,15.020345,15.222842,305771364,369152910,42.2727545999793,-0.0245164541185836,-0.21589706266619,-0.191380608547607
1366205400,15.009629,15.021417,14.218204,14.385702,945054704,390066959.8,31.8654107742705,-0.070751907334,-0.279820492715107,-0.209068585381107
1366291800,14.463914,14.492487,13.919341,14.001773,666297176,407948771.6,28.410791481863,-0.118617875252025,-0.357340929446138,-0.238723054194113
1366378200,13.856057,14.271418,13.753561,13.947487,609273440,419249744,27.9493945678303,-0.143689204778826,-0.418334560167645,-0.27464535538882
1366637400,14.022839,14.36427,13.97409,14.238197,429918224,420990416.2,34.1196619473592,-0.130814680535866,-0.438163706058653,-0.307349025522786
1366723800,14.4282,14.585025,14.243202,14.504624,664236376,429145525.2,39.2540274947219,-0.096082865330784,-0.427452607186266,-0.331369741855482
1366810200,14.054987,14.830342,14.017843,14.480768,969834504,462922552.6,38.9612297697823,-0.0677782133617186,-0.416092508557631,-0.348314295195912
1366896600,14.686596,14.783555,14.5357,14.584981,384836976,465593924.8,41.0305122751718,-0.0366582147757445,-0.394137063665593,-0.357478848889848
1366983000,14.636059,14.956022,14.580343,14.900167,764276668,481658620.4,46.8943804035776,0.00814238225341651,-0.347300871073077,-0.355443253326494
1367242200,15.016055,15.486304,14.999985,15.361417,640325248,494188367,54.0892850085009,0.0684720971354599,-0.269853131907169,-0.338325229042629
1367328600,15.539274,15.90177,15.431058,15.813557,691537968,502276589.4,59.8339524462208,0.134635138217208,-0.170031306271119,-0.304666444488327
1367415000,15.873554,15.890339,15.513909,15.688914,507155320,509473592,57.6908762236464,0.163870214904246,-0.0998286758580189,-0.263698890762265
1367501400,15.777842,16.021059,15.736766,15.911413,422025184,512641905.8,60.4164005499111,0.190207305979317,-0.0259397582881196,-0.216147064267436
1367587800,16.1182,16.186769,16.041052,16.070698,361527512,511533565.4,62.2892903990562,0.208879671256103,0.0449525248026923,-0.16392714645341
1367847000,16.275339,16.507125,16.225343,16.453911,496641200,521312663.4,66.407338400525,0.235583581451064,0.13055233036042,-0.105031251090644
1367933400,16.606054,16.633912,16.203553,16.380625,483752672,530162658.8,64.9466784780472,0.236252002954432,0.190283752602396,-0.0459682503520364
1368019800,16.394271,16.620345,16.278914,16.565701,472596568,534996117.6,66.9252139999102,0.236516437933082,0.249677297064316,0.0131608591312341
1368106200,16.421771,16.535698,16.270701,16.313199,398750244,538502792,61.8001030033136,0.208049525363606,0.273222765835742,0.0651732404721357
1368192600,16.356054,16.418196,16.088555,16.177483,334850260,543309036,59.1769883231188,0.170045466100114,0.277730073097278,0.107684606997164
1368451800,16.125341,16.353552,16.124984,16.240698,317109500,543288555.4,60.0280426210051,0.140363687306376,0.283139216130134,0.142775528823758
1368538200,16.208916,16.257125,15.791052,15.852131,447116260,550355800.2,52.7486663701587,0.088302531542003,0.253153693251262,0.164851161709259
1368624600,15.684267,15.749984,15.084275,15.31606,741613220,540183726,44.6958425696789,0.0153289276502527,0.184012321272075,0.168683393621822
1368711000,15.115699,15.637488,14.960696,15.520623,603466456,537042190,47.9606532517345,-0.0196962027900321,0.144063140134282,0.163759342924314
1368797400,15.680343,15.717487,15.393199,15.473556,428079744,527982505.2,47.2692160550426,-0.0451134371572227,0.107367546477786,0.152480983635008
1369056600,15.425339,15.921414,15.360702,15.81891,451576356,529065411.8,52.6619686726161,-0.0380300008743771,0.104943482542037,0.142973483416414
1369143000,15.648195,15.909983,15.507126,15.702124,456297416,518668463.8,50.7710477262702,-0.0403531163975047,0.0925320879195333,0.132885204317038
1369229400,15.858914,16.012479,15.650698,15.762627,443259900,492339733.6,51.7378851229409,-0.0370441520875005,0.0865800142076623,0.123624166295163
1369315800,15.569626,15.934267,15.563914,15.790695,353381240,490766946.8,52.2068258624521,-0.0323640654365994,0.0831690844994135,0.115533149936013
1369402200,15.744631,15.916409,15.727131,15.898195,276426888,466374457.8,54.0484192648346,-0.0219269948171216,0.0881244064146109,0.110051401231733
1369747800,16.067838,16.111059,15.744631,15.765661,386145108,453665450.8,51.4178755166726,-0.0236971197260146,0.0804300015742143,0.104127121300229
1369834200,15.71427,15.982127,15.692838,15.891054,330783032,435627704,53.7132315767927,-0.0165113763219085,0.0834879008978433,0.0999992772197518
1369920600,15.916052,16.232127,15.875342,16.127844,353714944,427955685.2,57.7707600337753,0.00305777235650576,0.103821492665384,0.100763720308878
1370007000,16.160698,16.324987,16.053555,16.061952,384300608,426069456.4,56.2919744407475,0.0100393250428395,0.113312876612428,0.103273551569588
1370266200,16.097483,16.155702,15.802841,16.097126,372351708,426610666.2,56.9258263992646,0.0151921462541863,0.122263734387321,0.107071588133135
1370352600,16.186411,16.229624,15.978194,16.046772,292726404,416414926.4,55.6809389230776,0.0134358114775281,0.123866352480045,0.110430541002517
1370439000,15.916052,16.097126,15.846768,15.896774,290589636,406756774.6,52.0307368579086,0.00105135132579184,0.111744730159757,0.110693378833965
1370525400,15.909626,15.96427,15.501772,15.659269,417074192,403980655.8,46.7992924411895,-0.0229322865945648,0.0820280205907586,0.104960307185323
1370611800,15.58927,15.829984,15.456057,15.77895,404743148,404280301,49.5518957380083,-0.0300817591077595,0.0673581083006241,0.0974398674083836
1370871000,15.883198,16.038523,15.599986,15.674623,450356592,410055617.6,47.2565685876174,-0.040532220535187,0.0467745917393998,0.0873068122745868
1370957400,15.562127,15.812842,15.475701,15.628559,286384396,408519362.4,46.2381314980523,-0.0486932577302438,0.026440240111782,0.0751334978420259
1371043800,15.696413,15.758913,15.410699,15.43534,265426908,399434894.8,42.1360979774112,-0.0642716196498181,-0.00520602672024673,0.0590655929295713
1371130200,15.446413,15.612123,15.312485,15.570166,286112600,376659863.8,45.7525816399774,-0.0626008199863554,-0.0191854320533729,0.0434153879329825
1371216600,15.549981,15.581772,15.303556,15.358915,272083916,360090736.8,41.3878143879486,-0.0721493118030931,-0.0467712518208838,0.0253780599822092
1371475800,15.408554,15.560697,15.370041,15.428556,259442012,351658850.2,43.3078929244386,-0.0701389763456816,-0.0622956604498928,0.00784331589578883
1371562200,15.412844,15.532124,15.364626,15.420342,195161956,338838130.2,43.1284323175651,-0.0657978402929046,-0.0744039844703419,-0.00860614417743732
